threshold,precision,recall,f1,tp,fp,fn,expected_cost,flag_rate
0.8435326633165829,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.8485477386934673,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.8535628140703517,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.8585778894472361,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.8635929648241206,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.868608040201005,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.8736231155778894,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.8786381909547738,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.8836532663316583,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.8886683417085427,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.8936834170854271,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.8986984924623116,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.903713567839196,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.9087286432160804,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.9137437185929648,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.9187587939698493,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.9237738693467337,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.9287889447236181,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.9338040201005025,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.938819095477387,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.9438341708542713,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.9488492462311557,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.9538643216080401,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.9588793969849246,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.963894472361809,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.9689095477386934,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.9739246231155779,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.9789396984924623,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.9839547738693467,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.9889698492462311,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.9939849246231156,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
0.999,1.0,0.05263157894736842,0.1,7,0,126,14026.619999999999,0.0015555555555555555
